Anno;Codice Regione;Descrizione Regione;Codice Azienda;Tipo Azienda;Codice struttura;Subcodice;Denominazione Struttura/Stabilimento;Indirizzo;Codice Comune;Comune;Sigla Provincia;Codice tipo struttura;Descrizione tipo struttura;Codice disciplina;Descrizione disciplina;Tipo di Disciplina;N° Reparti;Posti letto degenza ordinaria;Posti letto degenza a pagamento;Posti letto Day Hospital;Posti letto Day Surgery;Totale posti letto
2018;80;EMILIA ROMAGNA;114;1;80079;  ;"OSPEDALE ""UMBERTO 1°"" LUGO              ";VIALE DANTE, 10/8                       ;39012;LUGO                                    ;RA;1;Ospedale a gestione diretta;34;OCULISTICA                              ;ACUTI;1;1;0;0;1;2
2018;80;EMILIA ROMAGNA;114;1;80079;  ;"OSPEDALE ""UMBERTO 1°"" LUGO              ";VIALE DANTE, 10/8                       ;39012;LUGO                                    ;RA;1;Ospedale a gestione diretta;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;1;27;0;0;2;29
2018;80;EMILIA ROMAGNA;114;1;80079;  ;"OSPEDALE ""UMBERTO 1°"" LUGO              ";VIALE DANTE, 10/8                       ;39012;LUGO                                    ;RA;1;Ospedale a gestione diretta;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;2;14;0;0;1;15
2018;80;EMILIA ROMAGNA;114;1;80079;  ;"OSPEDALE ""UMBERTO 1°"" LUGO              ";VIALE DANTE, 10/8                       ;39012;LUGO                                    ;RA;1;Ospedale a gestione diretta;39;PEDIATRIA                               ;ACUTI;1;0;0;1;0;1
2018;80;EMILIA ROMAGNA;114;1;80079;  ;"OSPEDALE ""UMBERTO 1°"" LUGO              ";VIALE DANTE, 10/8                       ;39012;LUGO                                    ;RA;1;Ospedale a gestione diretta;43;UROLOGIA                                ;ACUTI;1;6;0;0;0;6
2018;80;EMILIA ROMAGNA;114;1;80079;  ;"OSPEDALE ""UMBERTO 1°"" LUGO              ";VIALE DANTE, 10/8                       ;39012;LUGO                                    ;RA;1;Ospedale a gestione diretta;49;TERAPIA INTENSIVA                       ;ACUTI;2;7;0;0;1;8
2018;80;EMILIA ROMAGNA;114;1;80079;  ;"OSPEDALE ""UMBERTO 1°"" LUGO              ";VIALE DANTE, 10/8                       ;39012;LUGO                                    ;RA;1;Ospedale a gestione diretta;50;UNITA` CORONARICA                       ;ACUTI;1;4;0;0;0;4
2018;80;EMILIA ROMAGNA;114;1;80079;  ;"OSPEDALE ""UMBERTO 1°"" LUGO              ";VIALE DANTE, 10/8                       ;39012;LUGO                                    ;RA;1;Ospedale a gestione diretta;51;ASTANTERIA                              ;ACUTI;1;16;0;0;0;16
2018;80;EMILIA ROMAGNA;114;1;80079;  ;"OSPEDALE ""UMBERTO 1°"" LUGO              ";VIALE DANTE, 10/8                       ;39012;LUGO                                    ;RA;1;Ospedale a gestione diretta;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;1;12;0;1;0;13
2018;80;EMILIA ROMAGNA;114;1;80079;  ;"OSPEDALE ""UMBERTO 1°"" LUGO              ";VIALE DANTE, 10/8                       ;39012;LUGO                                    ;RA;1;Ospedale a gestione diretta;57;FISIOPATOLOGIA DELLA RIPRODUZIONE UMANA ;ACUTI;1;0;0;0;1;1
2018;80;EMILIA ROMAGNA;114;1;80079;  ;"OSPEDALE ""UMBERTO 1°"" LUGO              ";VIALE DANTE, 10/8                       ;39012;LUGO                                    ;RA;1;Ospedale a gestione diretta;60;LUNGODEGENTI                            ;LUNGODEGENZA;2;42;0;0;0;42
2018;80;EMILIA ROMAGNA;114;1;80079;  ;"OSPEDALE ""UMBERTO 1°"" LUGO              ";VIALE DANTE, 10/8                       ;39012;LUGO                                    ;RA;1;Ospedale a gestione diretta;62;NEONATOLOGIA                            ;ACUTI;1;1;0;0;0;1
2018;80;EMILIA ROMAGNA;114;1;80079;  ;"OSPEDALE ""UMBERTO 1°"" LUGO              ";VIALE DANTE, 10/8                       ;39012;LUGO                                    ;RA;1;Ospedale a gestione diretta;64;ONCOLOGIA                               ;ACUTI;1;0;0;1;0;1
2018;80;EMILIA ROMAGNA;114;1;80079;  ;"OSPEDALE ""UMBERTO 1°"" LUGO              ";VIALE DANTE, 10/8                       ;39012;LUGO                                    ;RA;1;Ospedale a gestione diretta;68;PNEUMOLOGIA                             ;ACUTI;1;16;0;0;0;16
2018;80;EMILIA ROMAGNA;114;1;80079;  ;"OSPEDALE ""UMBERTO 1°"" LUGO              ";VIALE DANTE, 10/8                       ;39012;LUGO                                    ;RA;1;Ospedale a gestione diretta;98;DAY SURGERY;ACUTI;1;0;0;0;1;1
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;2;DAY HOSPITAL                            ;ACUTI;1;0;0;1;0;1
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;8;CARDIOLOGIA                             ;ACUTI;1;10;0;0;1;11
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;9;CHIRURGIA GENERALE                      ;ACUTI;1;17;0;0;0;17
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;18;EMATOLOGIA                              ;ACUTI;1;0;0;1;0;1
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;21;GERIATRIA                               ;ACUTI;1;24;0;0;0;24
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;26;MEDICINA GENERALE                       ;ACUTI;1;68;0;0;0;68
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;32;NEUROLOGIA                              ;ACUTI;1;8;0;0;0;8
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;34;OCULISTICA                              ;ACUTI;1;1;0;0;0;1
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;2;23;0;0;2;25
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;2;10;0;0;1;11
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;38;OTORINOLARINGOIATRIA                    ;ACUTI;1;2;0;0;0;2
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;39;PEDIATRIA                               ;ACUTI;1;0;0;1;0;1
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;43;UROLOGIA                                ;ACUTI;1;7;0;0;0;7
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;49;TERAPIA INTENSIVA                       ;ACUTI;1;8;0;0;0;8
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;50;UNITA` CORONARICA                       ;ACUTI;1;4;0;0;0;4
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;51;ASTANTERIA                              ;ACUTI;1;9;0;0;0;9
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;60;LUNGODEGENTI                            ;LUNGODEGENZA;2;29;0;0;0;29
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;62;NEONATOLOGIA                            ;ACUTI;1;1;0;0;0;1
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;64;ONCOLOGIA                               ;ACUTI;1;0;0;2;0;2
2018;80;EMILIA ROMAGNA;114;1;80082;  ;"OSPEDALE ""DEGLI INFERMI "" FAENZA        ";VIALE STRADONE, 9                       ;39010;FAENZA                                  ;RA;1;Ospedale a gestione diretta;98;DAY SURGERY;ACUTI;2;0;0;0;2;2
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;2;DAY HOSPITAL                            ;ACUTI;1;0;0;1;0;1
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;8;CARDIOLOGIA                             ;ACUTI;1;20;0;1;0;21
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;9;CHIRURGIA GENERALE                      ;ACUTI;3;48;0;1;0;49
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;13;CHIRURGIA TORACICA                      ;ACUTI;1;10;0;0;0;10
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;14;CHIRURGIA VASCOLARE                     ;ACUTI;1;4;0;0;0;4
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;1;4;0;0;0;4
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;20;IMMUNOLOGIA                             ;ACUTI;1;0;0;1;0;1
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;21;GERIATRIA                               ;ACUTI;1;25;0;0;0;25
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;24;MALATTIE INFETTIVE E TROPICALI          ;ACUTI;1;15;0;0;0;15
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;26;MEDICINA GENERALE                       ;ACUTI;2;40;0;0;0;40
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;29;NEFROLOGIA                              ;ACUTI;1;8;0;0;0;8
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;32;NEUROLOGIA                              ;ACUTI;1;18;0;0;0;18
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;34;OCULISTICA                              ;ACUTI;1;4;0;1;0;5
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;1;28;0;1;0;29
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;1;20;0;1;0;21
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;38;OTORINOLARINGOIATRIA                    ;ACUTI;1;20;0;1;0;21
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;39;PEDIATRIA                               ;ACUTI;1;12;0;1;0;13
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;40;PSICHIATRIA                             ;ACUTI;1;15;0;0;0;15
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;43;UROLOGIA                                ;ACUTI;1;22;0;1;0;23
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;49;TERAPIA INTENSIVA                       ;ACUTI;1;8;0;0;0;8
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;50;UNITA` CORONARICA                       ;ACUTI;1;8;0;0;0;8
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;51;ASTANTERIA                              ;ACUTI;1;20;0;0;0;20
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;52;DERMATOLOGIA                            ;ACUTI;1;2;0;1;0;3
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;1;10;0;0;0;10
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;58;GASTROENTEROLOGIA                       ;ACUTI;1;14;0;0;0;14
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;60;LUNGODEGENTI                            ;LUNGODEGENZA;2;21;0;0;0;21
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;62;NEONATOLOGIA                            ;ACUTI;1;4;0;0;0;4
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;68;PNEUMOLOGIA                             ;ACUTI;1;24;0;1;0;25
2018;80;EMILIA ROMAGNA;114;1;80085;1;"OSPEDALE ""MORGAGNI-PIERANTONI"" FORLI'   ";VIA FORLANINI 34                        ;40012;FORLI'                                  ;FC;1;Ospedale a gestione diretta;98;DAY SURGERY;ACUTI;1;0;0;0;1;1
2018;80;EMILIA ROMAGNA;114;1;80085;3;"OSPEDALE ""NEFETTI"" SANTA SOFIA          ";VIA FORESE N. 20                        ;40043;SANTA SOFIA                             ;FC;1;Ospedale a gestione diretta;26;MEDICINA GENERALE                       ;ACUTI;1;12;0;0;0;12
2018;80;EMILIA ROMAGNA;114;1;80085;3;"OSPEDALE ""NEFETTI"" SANTA SOFIA          ";VIA FORESE N. 20                        ;40043;SANTA SOFIA                             ;FC;1;Ospedale a gestione diretta;60;LUNGODEGENTI                            ;LUNGODEGENZA;1;12;0;0;0;12
2018;80;EMILIA ROMAGNA;114;1;80091;1;"OSPEDALE ""MAURIZIO BUFALINI"" CESENA     ";VIALE GHIROTTI, 286                     ;40007;CESENA                                  ;FC;1;Ospedale a gestione diretta;2;DAY HOSPITAL                            ;ACUTI;1;0;0;1;0;1
2018;80;EMILIA ROMAGNA;114;1;80091;1;"OSPEDALE ""MAURIZIO BUFALINI"" CESENA     ";VIALE GHIROTTI, 286                     ;40007;CESENA                                  ;FC;1;Ospedale a gestione diretta;8;CARDIOLOGIA                             ;ACUTI;1;18;0;1;0;19
2018;80;EMILIA ROMAGNA;114;1;80091;1;"OSPEDALE ""MAURIZIO BUFALINI"" CESENA     ";VIALE GHIROTTI, 286                     ;40007;CESENA                                  ;FC;1;Ospedale a gestione diretta;9;CHIRURGIA GENERALE                      ;ACUTI;2;31;1;0;0;32
2018;80;EMILIA ROMAGNA;114;1;80091;1;"OSPEDALE ""MAURIZIO BUFALINI"" CESENA     ";VIALE GHIROTTI, 286                     ;40007;CESENA                                  ;FC;1;Ospedale a gestione diretta;10;CHIRURGIA MAXILLO FACCIALE              ;ACUTI;1;8;0;0;0;8
2018;80;EMILIA ROMAGNA;114;1;80091;1;"OSPEDALE ""MAURIZIO BUFALINI"" CESENA     ";VIALE GHIROTTI, 286                     ;40007;CESENA                                  ;FC;1;Ospedale a gestione diretta;14;CHIRURGIA VASCOLARE                     ;ACUTI;1;8;0;0;0;8
2018;80;EMILIA ROMAGNA;114;1;80091;1;"OSPEDALE ""MAURIZIO BUFALINI"" CESENA     ";VIALE GHIROTTI, 286                     ;40007;CESENA                                  ;FC;1;Ospedale a gestione diretta;21;GERIATRIA                               ;ACUTI;1;40;0;0;0;40
2018;80;EMILIA ROMAGNA;114;1;80091;1;"OSPEDALE ""MAURIZIO BUFALINI"" CESENA     ";VIALE GHIROTTI, 286                     ;40007;CESENA                                  ;FC;1;Ospedale a gestione diretta;24;MALATTIE INFETTIVE E TROPICALI          ;ACUTI;1;0;0;1;0;1
2018;80;EMILIA ROMAGNA;114;1;80091;1;"OSPEDALE ""MAURIZIO BUFALINI"" CESENA     ";VIALE GHIROTTI, 286                     ;40007;CESENA                                  ;FC;1;Ospedale a gestione diretta;26;MEDICINA GENERALE                       ;ACUTI;1;32;0;0;0;32
